"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2002","2002","MXN","Mexican Peso","0","Units","2015","2015",139521,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2003","2003","MXN","Mexican Peso","0","Units","2015","2015",149936,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2004","2004","MXN","Mexican Peso","0","Units","2015","2015",148847,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2005","2005","MXN","Mexican Peso","0","Units","2015","2015",150470,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2006","2006","MXN","Mexican Peso","0","Units","2015","2015",151762,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2007","2007","MXN","Mexican Peso","0","Units","2015","2015",153087,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2008","2008","MXN","Mexican Peso","0","Units","2015","2015",151937,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2009","2009","MXN","Mexican Peso","0","Units","2015","2015",148866,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2010","2010","MXN","Mexican Peso","0","Units","2015","2015",142332,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2011","2011","MXN","Mexican Peso","0","Units","2015","2015",144973,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2012","2012","MXN","Mexican Peso","0","Units","2015","2015",144510,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2013","2013","MXN","Mexican Peso","0","Units","2015","2015",145551,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2014","2014","MXN","Mexican Peso","0","Units","2015","2015",143430,,
"MEX","Mexico","CNPNCU","2015 constant prices and NCU","2015","2015","MXN","Mexican Peso","0","Units","2015","2015",141129,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",8264,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",8706,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",8804,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",9461,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",9392,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",9494,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",9576,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",9660,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",9587,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",9393,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2010","2010","USD","US Dollar","0","Units","2015","2015",8981,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2011","2011","USD","US Dollar","0","Units","2015","2015",9148,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2012","2012","USD","US Dollar","0","Units","2015","2015",9118,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2013","2013","USD","US Dollar","0","Units","2015","2015",9184,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2014","2014","USD","US Dollar","0","Units","2015","2015",9050,,
"MEX","Mexico","USDEX","In 2015 constant prices at 2015 USD exchange rates","2015","2015","USD","US Dollar","0","Units","2015","2015",8905,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2000","2000","USD","US Dollar","0","Units","2015","2015",13797,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2001","2001","USD","US Dollar","0","Units","2015","2015",14535,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2002","2002","USD","US Dollar","0","Units","2015","2015",14698,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2003","2003","USD","US Dollar","0","Units","2015","2015",15795,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2004","2004","USD","US Dollar","0","Units","2015","2015",15680,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2005","2005","USD","US Dollar","0","Units","2015","2015",15851,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2006","2006","USD","US Dollar","0","Units","2015","2015",15987,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2007","2007","USD","US Dollar","0","Units","2015","2015",16127,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2008","2008","USD","US Dollar","0","Units","2015","2015",16005,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2009","2009","USD","US Dollar","0","Units","2015","2015",15682,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2010","2010","USD","US Dollar","0","Units","2015","2015",14994,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2011","2011","USD","US Dollar","0","Units","2015","2015",15272,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2012","2012","USD","US Dollar","0","Units","2015","2015",15223,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2013","2013","USD","US Dollar","0","Units","2015","2015",15333,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2014","2014","USD","US Dollar","0","Units","2015","2015",15109,,
"MEX","Mexico","USDPPP","In 2015 constant prices at 2015 USD PPPs","2015","2015","USD","US Dollar","0","Units","2015","2015",14867,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2005","2005","USD","US Dollar","0","Units","2015","2015",27689,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2006","2006","USD","US Dollar","0","Units","2015","2015",28919,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2007","2007","USD","US Dollar","0","Units","2015","2015",29476,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2008","2008","USD","US Dollar","0","Units","2015","2015",28711,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2009","2009","USD","US Dollar","0","Units","2015","2015",28021,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2010","2010","USD","US Dollar","0","Units","2015","2015",27883,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2011","2011","USD","US Dollar","0","Units","2015","2015",28126,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2012","2012","USD","US Dollar","0","Units","2015","2015",28565,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2013","2013","USD","US Dollar","0","Units","2015","2015",28846,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2014","2014","USD","US Dollar","0","Units","2015","2015",28949,,
"ISR","Israel","USDPPP","In 2015 constant prices at 2015 USD PPPs","2015","2015","USD","US Dollar","0","Units","2015","2015",29794,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2000","2000","USD","US Dollar","0","Units","2015","2015",25676,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2001","2001","USD","US Dollar","0","Units","2015","2015",26730,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2002","2002","USD","US Dollar","0","Units","2015","2015",26721,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2003","2003","USD","US Dollar","0","Units","2015","2015",27284,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2004","2004","USD","US Dollar","0","Units","2015","2015",28604,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2005","2005","USD","US Dollar","0","Units","2015","2015",29722,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2006","2006","USD","US Dollar","0","Units","2015","2015",30682,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2007","2007","USD","US Dollar","0","Units","2015","2015",31345,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2008","2008","USD","US Dollar","0","Units","2015","2015",31818,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2009","2009","USD","US Dollar","0","Units","2015","2015",32106,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2010","2010","USD","US Dollar","0","Units","2015","2015",33070,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2011","2011","USD","US Dollar","0","Units","2015","2015",32983,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2012","2012","USD","US Dollar","0","Units","2015","2015",32055,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2013","2013","USD","US Dollar","0","Units","2015","2015",32002,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2014","2014","USD","US Dollar","0","Units","2015","2015",32443,,
"SVN","Slovenia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2015","2015","USD","US Dollar","0","Units","2015","2015",33085,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2000","2000","USD","US Dollar","0","Units","2015","2015",11858,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2001","2001","USD","US Dollar","0","Units","2015","2015",12265,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2002","2002","USD","US Dollar","0","Units","2015","2015",12836,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2003","2003","USD","US Dollar","0","Units","2015","2015",14051,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2004","2004","USD","US Dollar","0","Units","2015","2015",15092,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2005","2005","USD","US Dollar","0","Units","2015","2015",16066,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2006","2006","USD","US Dollar","0","Units","2015","2015",17236,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2007","2007","USD","US Dollar","0","Units","2015","2015",19929,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2008","2008","USD","US Dollar","0","Units","2015","2015",20079,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2009","2009","USD","US Dollar","0","Units","2015","2015",19263,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2010","2010","USD","US Dollar","0","Units","2015","2015",19237,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2011","2011","USD","US Dollar","0","Units","2015","2015",18375,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2012","2012","USD","US Dollar","0","Units","2015","2015",18879,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2013","2013","USD","US Dollar","0","Units","2015","2015",19226,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2014","2014","USD","US Dollar","0","Units","2015","2015",20435,,
"EST","Estonia","USDPPP","In 2015 constant prices at 2015 USD PPPs","2015","2015","USD","US Dollar","0","Units","2015","2015",21564,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2000","2000","USD","US Dollar","0","Units","2015","2015",37782,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2001","2001","USD","US Dollar","0","Units","2015","2015",38216,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2002","2002","USD","US Dollar","0","Units","2015","2015",38342,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2003","2003","USD","US Dollar","0","Units","2015","2015",38725,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2004","2004","USD","US Dollar","0","Units","2015","2015",39231,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2005","2005","USD","US Dollar","0","Units","2015","2015",39437,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2006","2006","USD","US Dollar","0","Units","2015","2015",39765,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2007","2007","USD","US Dollar","0","Units","2015","2015",40216,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2008","2008","USD","US Dollar","0","Units","2015","2015",40117,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2009","2009","USD","US Dollar","0","Units","2015","2015",40345,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2010","2010","USD","US Dollar","0","Units","2015","2015",40301,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2011","2011","USD","US Dollar","0","Units","2015","2015",40413,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2012","2012","USD","US Dollar","0","Units","2015","2015",40434,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2013","2013","USD","US Dollar","0","Units","2015","2015",40461,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2014","2014","USD","US Dollar","0","Units","2015","2015",40710,,
"OECD","OECD countries","USDPPP","In 2015 constant prices at 2015 USD PPPs","2015","2015","USD","US Dollar","0","Units","2015","2015",41253,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2000","2000","USD","US Dollar","0","Units","2015","2015",37149,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2001","2001","USD","US Dollar","0","Units","2015","2015",37590,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2002","2002","USD","US Dollar","0","Units","2015","2015",37716,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2003","2003","USD","US Dollar","0","Units","2015","2015",38069,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2004","2004","USD","US Dollar","0","Units","2015","2015",38576,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2005","2005","USD","US Dollar","0","Units","2015","2015",38768,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2006","2006","USD","US Dollar","0","Units","2015","2015",39090,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2007","2007","USD","US Dollar","0","Units","2015","2015",39543,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2008","2008","USD","US Dollar","0","Units","2015","2015",39408,,
"OECD","OECD countries","USDEX","In 2015 constant prices at 2015 USD exchange rates","2009","2009","USD","US Dollar","0","Units","2015","2015",39616,,
